taxid	parent_taxid	assemblies_count	biosamples_count	institutes_count	countries_count	biosamples_with_coordinates_count	rank	scientific_name
43206	43205	2	2	1	1	2	species	Reichardia ligulata
50190	745063	2	2	1	1	2	genus	Sonchus
50207	50190	2	2	1	1	2	species	Sonchus oleraceus
745087	219121	3	3	2	2	2	subtribe	Hieraciinae
102745	745087	2	2	1	1	2	genus	Hieracium
3015179	102745	2	2	1	1	2	species	Hieracium snowdoniense
122543	745087	1	1	1	1	0	genus	Pilosella
1628030	122543	1	1	1	1	0	species	Pilosella piloselloides
219103	4210	35	35	16	9	20	subfamily	Carduoideae
102818	219103	35	35	16	9	20	tribe	Cardueae
742010	102818	17	17	6	6	10	subtribe	Carduinae
92905	742010	6	6	2	2	4	genus	Carduus
324586	92905	2	2	1	1	2	species	Carduus crispus
92906	92905	2	2	1	1	2	species	Carduus nutans
143180	92905	2	2	1	1	0	species	Carduus pycnocephalus
41549	742010	4	4	1	2	4	genus	Cirsium
1155260	41549	2	2	1	1	2	species	Cirsium dissectum
675739	41549	2	2	1	1	2	species	Cirsium heterophyllum
4264	742010	3	3	2	2	0	genus	Cynara
4265	4264	3	3	2	2	0	species	Cynara cardunculus
309979	4265	1	1	1	1	0	subspecies	Cynara cardunculus subsp. cardunculus
59895	309979	1	1	1	1	0	varietas	Cynara cardunculus var. scolymus
3081175	742010	2	2	1	1	2	genus	Lophiolepis
688286	3081175	2	2	1	1	2	species	Lophiolepis eriophora
92920	742010	2	2	2	2	0	genus	Silybum
92921	92920	2	2	2	2	0	species	Silybum marianum
2846883	102818	6	6	3	2	4	subtribe	Arctiinae
4216	2846883	6	6	3	2	4	genus	Arctium
4217	4216	4	4	3	2	2	species	Arctium lappa
143172	4216	2	2	1	1	2	species	Arctium minus
742011	102818	6	6	5	3	3	subtribe	Centaureinae
4221	742011	3	3	3	2	1	genus	Carthamus
4222	4221	3	3	3	2	1	species	Carthamus tinctorius
41544	742011	2	2	1	1	2	genus	Cheirolophus
65001	41544	2	2	1	1	2	species	Cheirolophus tagananensis
41503	742011	1	1	1	1	0	genus	Centaurea
347529	41503	1	1	1	1	0	species	Centaurea solstitialis
742007	102818	3	3	2	2	3	subtribe	Carlininae
41499	742007	3	3	2	2	3	genus	Carlina
41500	41499	2	2	1	1	2	species	Carlina vulgaris
538483	41499	1	1	1	1	1	species	Carlina diae
2846887	102818	3	3	3	1	0	subtribe	Saussureinae
41629	2846887	3	3	3	1	0	genus	Saussurea
2291728	41629	1	1	1	1	0	species	Saussurea bogedaensis
137892	41629	1	1	1	1	0	species	Saussurea hypsipeta
200489	41629	1	1	1	1	0	species	Saussurea involucrata
2758482	4210	2	2	2	1	1	subfamily	Vernonioideae
102821	2758482	1	1	1	1	1	tribe	Arctotideae
746525	102821	1	1	1	1	1	subtribe	Gorteriinae
259877	746525	1	1	1	1	1	genus	Gorteria
259878	259877	1	1	1	1	1	species	Gorteria diffusa
102819	2758482	1	1	1	0	0	tribe	Vernonieae
748784	102819	1	1	1	0	0	subtribe	Centrapalinae
434634	748784	1	1	1	0	0	genus	Centrapalus
434635	434634	1	1	1	0	0	species	Centrapalus pauciflorus
4381	4209	19	19	8	6	8	family	Campanulaceae
4382	4381	5	5	2	2	4	genus	Lobelia
368684	4382	2	2	1	1	2	species	Lobelia dortmanna
1053365	4382	2	2	1	1	2	species	Lobelia urens
76578	4382	1	1	1	1	0	species	Lobelia cardinalis
40568	4381	4	4	3	2	2	genus	Campanula
239410	40568	2	2	1	1	2	species	Campanula latifolia
649659	40568	1	1	1	0	0	species	Campanula jacobaea
989334	40568	1	1	1	1	0	species	Campanula takesimana
16399	4381	3	3	3	2	0	genus	Codonopsis
86864	16399	2	2	2	1	0	species	Codonopsis pilosula
103999	16399	1	1	1	1	0	species	Codonopsis lanceolata
239448	4381	2	2	1	1	2	genus	Jasione
239452	239448	2	2	1	1	2	species	Jasione montana
94285	4381	2	2	2	1	0	genus	Platycodon
94286	94285	2	2	2	1	0	species	Platycodon grandiflorus
82270	4381	1	1	1	1	0	genus	Adenophora
187269	82270	1	1	1	1	0	species	Adenophora triphylla
265775	187269	1	1	1	1	0	varietas	Adenophora triphylla var. japonica
239394	4381	1	1	1	1	0	genus	Azorina
239395	239394	1	1	1	1	0	species	Azorina vidalii
239476	4381	1	1	1	1	0	genus	Wahlenbergia
1005581	239476	1	1	1	1	0	species	Wahlenbergia ceracea
24579	4209	2	2	1	1	2	family	Menyanthaceae
49613	24579	2	2	1	1	2	genus	Nymphoides
49614	49613	2	2	1	1	2	species	Nymphoides peltata
4036	91882	75	75	25	11	35	order	Apiales
364270	4036	75	75	25	11	35	suborder	Apiineae
4037	364270	56	56	19	9	31	family	Apiaceae
241778	4037	49	49	17	8	29	subfamily	Apioideae
241780	241778	28	28	11	7	16	clade	apioid superclade
241792	241780	10	10	6	3	4	tribe	Selineae
40948	241792	3	3	2	2	2	genus	Angelica
40949	40948	2	2	1	1	2	species	Angelica archangelica
223574	40948	1	1	1	1	0	species	Angelica lignescens
40953	241792	2	2	1	1	2	genus	Aethusa
40954	40953	2	2	1	1	2	species	Aethusa cynapium
48110	241792	2	2	2	1	0	genus	Cnidium
94007	48110	2	2	2	1	0	species	Cnidium monnieri
1589817	241792	2	2	2	1	0	genus	Kitagawia
312531	1589817	2	2	2	1	0	species	Kitagawia praeruptora
203716	241792	1	1	1	1	0	genus	Saposhnikovia
203717	203716	1	1	1	1	0	species	Saposhnikovia divaricata
241793	241780	9	9	6	6	3	tribe	Apieae
48025	241793	3	3	2	2	2	genus	Ammi
48026	48025	2	2	1	1	2	species	Ammi majus
931225	48025	1	1	1	1	0	species	Ammi trifoliatum
4044	241793	3	3	2	2	1	genus	Apium
4045	4044	3	3	2	2	1	species	Apium graveolens
278110	4045	1	1	1	1	1	no rank	Apium graveolens Rapaceum Group
40921	241793	2	2	2	2	0	genus	Anethum
2849586	40921	1	1	1	1	0	species	Anethum foeniculum
40922	40921	1	1	1	1	0	species	Anethum graveolens
4042	241793	1	1	1	1	0	genus	Petroselinum
4043	4042	1	1	1	1	0	species	Petroselinum crispum
663597	4043	1	1	1	1	0	no rank	Petroselinum crispum Neapolitanum Group
489404	241780	7	7	2	2	7	tribe	Tordylieae
1589896	489404	7	7	2	2	7	subtribe	Tordyliinae
40917	1589896	5	5	2	2	5	genus	Heracleum
380077	40917	2	2	1	1	2	species	Heracleum mantegazzianum
40919	40917	2	2	1	1	2	species	Heracleum sphondylium
360622	40917	1	1	1	1	1	species	Heracleum sosnowskyi
4040	1589896	2	2	1	1	2	genus	Pastinaca
4041	4040	2	2	1	1	2	species	Pastinaca sativa
241795	241780	2	2	1	1	2	clade	Sinodielsia clade
48041	241795	2	2	1	1	2	genus	Levisticum
48042	48041	2	2	1	1	2	species	Levisticum officinale
241789	241778	13	13	6	4	9	tribe	Scandiceae
241799	241789	5	5	4	3	2	subtribe	Daucinae
4038	241799	5	5	4	3	2	genus	Daucus
1873447	4038	5	5	4	3	2	section	Daucus sect. Daucus
4039	1873447	5	5	4	3	2	species	Daucus carota
79200	4039	1	1	1	1	0	subspecies	Daucus carota subsp. sativus
241800	241789	5	5	2	2	4	subtribe	Scandicinae
40886	241800	2	2	1	1	2	genus	Anthriscus
48027	40886	2	2	1	1	2	species	Anthriscus sylvestris
40879	241800	2	2	1	1	2	genus	Myrrhis
40880	40879	2	2	1	1	2	species	Myrrhis odorata
54707	241800	1	1	1	1	0	genus	Chaerophyllum
109095	54707	1	1	1	1	0	species	Chaerophyllum azoricum
241801	241789	2	2	1	1	2	subtribe	Torilidinae
40890	241801	2	2	1	1	2	genus	Torilis
49576	40890	2	2	1	1	2	species	Torilis japonica
1589884	241789	1	1	1	1	1	subtribe	Ferulinae
52470	1589884	1	1	1	1	1	genus	Ferula
1271632	52470	1	1	1	1	1	species	Ferula sinkiangensis
241787	241778	5	5	3	2	2	tribe	Oenantheae
48043	241787	3	3	2	1	0	genus	Oenanthe
49556	48043	2	2	2	1	0	species	Oenanthe javanica
305802	48043	1	1	1	1	0	species	Oenanthe sinensis
1170861	241787	2	2	1	1	2	genus	Trocdaris
1170862	1170861	2	2	1	1	2	species	Trocdaris verticillata
642802	241778	2	2	1	1	2	clade	Acronema clade
49551	642802	2	2	1	1	2	genus	Ligusticum
49554	49551	2	2	1	1	2	species	Ligusticum scoticum
507482	241778	1	1	1	1	0	clade	Physospermopsis clade
54723	507482	1	1	1	1	0	genus	Hansenia
54724	54723	1	1	1	1	0	species	Hansenia weberbaueriana
241779	4037	5	5	2	1	2	subfamily	Saniculoideae
507442	241779	5	5	2	1	2	tribe	Saniculeae
43070	507442	3	3	2	1	2	genus	Eryngium
82086	43070	2	2	1	1	2	species	Eryngium campestre
90454	43070	1	1	1	0	0	species	Eryngium alpinum
13665	507442	2	2	1	0	0	genus	Sanicula
1053391	13665	1	1	1	0	0	species	Sanicula azorica
71982	13665	1	1	1	0	0	species	Sanicula europaea
235261	4037	2	2	2	2	0	subfamily	Mackinlayoideae
43068	235261	2	2	2	2	0	genus	Centella
48106	43068	2	2	2	2	0	species	Centella asiatica
4050	364270	18	18	8	4	4	family	Araliaceae
4053	4050	6	6	3	1	0	genus	Panax
44586	4053	2	2	2	1	0	species	Panax notoginseng
4054	4053	1	1	1	0	0	species	Panax ginseng
44685	4053	1	1	1	0	0	species	Panax japonicus
44588	4053	1	1	1	0	0	species	Panax quinquefolius
44682	4053	1	1	1	0	0	species	Panax stipuleanatus
13340	4050	3	3	2	1	0	genus	Aralia
287721	13340	1	1	1	0	0	species	Aralia continentalis
330644	13340	1	1	1	0	0	species	Aralia dasyphylla
82095	13340	1	1	1	1	0	species	Aralia elata
4051	4050	3	3	2	1	2	genus	Hedera
4052	4051	2	2	1	1	2	species	Hedera helix
85350	4051	1	1	1	0	0	species	Hedera azorica
4048	4050	2	2	1	1	2	genus	Hydrocotyle
82091	4048	2	2	1	1	2	species	Hydrocotyle vulgaris
2915487	4050	1	1	1	0	0	genus	Heptapleurum
46415	2915487	1	1	1	0	0	species	Heptapleurum arboricola
46398	4050	1	1	1	0	0	genus	Kalopanax
228393	46398	1	1	1	0	0	species	Kalopanax septemlobus
46406	4050	1	1	1	1	0	genus	Polyscias
1431669	46406	1	1	1	1	0	subgenus	Polyscias subgen. Arthrophyllum
327253	1431669	1	1	1	1	0	species	Polyscias jackiana
46416	4050	1	1	1	0	0	genus	Tetrapanax
46417	46416	1	1	1	0	0	species	Tetrapanax papyrifer
23121	364270	1	1	1	0	0	family	Pittosporaceae
23129	23121	1	1	1	0	0	genus	Pittosporum
43073	23129	1	1	1	0	0	species	Pittosporum tobira
4199	91882	24	24	9	4	10	order	Dipsacales
4200	4199	21	21	9	3	8	family	Caprifoliaceae
49606	4200	5	5	4	2	0	genus	Lonicera
638627	49606	3	3	2	1	0	species	Lonicera macranthoides
